"id";"sn";"fn";"ln";"no";"ps";"nt";"db";"ag";"ht";"ap";"go";"ci";"cb";"cn"
"955";"250017653";"Anicet Abel";"";"Anicet Abel";"12";"3";"MAD";1990-03-16;"24";NA;"6";"1";"2603104";"Ludogorets";"BUL"
"956";"68682";"Barthe";"Alexandre";"Barthe";"5";"2";"FRA";1986-03-05;"28";NA;"2";"0";"2603104";"Ludogorets";"BUL"
"957";"102951";"Bezjak";"Roman";"Bezjak";"9";"4";"SVN";1989-02-21;"25";NA;"7";"2";"2603104";"Ludogorets";"BUL"
"958";"250029885";"Borjan";"Milan";"Borjan";"26";"1";"CAN";1987-10-23;"26";NA;"1";"0";"2603104";"Ludogorets";"BUL"
"959";"250034049";"Dani Abalo";"";"Dani Abalo";"17";"3";"ESP";1987-09-29;"27";NA;"6";"2";"2603104";"Ludogorets";"BUL"
"960";"250076386";"Dimitrov";"Oleg";"Dimitrov";"34";"3";"BUL";1996-03-06;"18";NA;"0";"0";"2603104";"Ludogorets";"BUL"
"961";"98969";"Dyakov";"Svetoslav";"Dyakov";"18";"3";"BUL";1984-05-31;"30";NA;"7";"0";"2603104";"Ludogorets";"BUL"
"962";"101680";"Fábio Espinho";"";"Fábio Espinho";"8";"3";"POR";1985-08-18;"29";NA;"8";"1";"2603104";"Ludogorets";"BUL"
"963";"250076395";"Gospodinov";"Emil";"Gospodinov";"1";"1";"BUL";1997-04-04;"17";NA;"0";"0";"2603104";"Ludogorets";"BUL"
"964";"250060983";"Hamza";"Younes";"Hamza";"99";"4";"TUN";1986-04-16;"28";NA;"3";"0";"2603104";"Ludogorets";"BUL"
"965";"250052480";"Júnior Caiçara";"";"Júnior Caiçara";"80";"2";"BRA";1989-04-27;"25";NA;"7";"0";"2603104";"Ludogorets";"BUL"
"966";"250051345";"Júnior Quixadá";"";"Júnior Quixadá";"11";"4";"BRA";1985-12-12;"28";NA;"0";"0";"2603104";"Ludogorets";"BUL"
"967";"250066545";"Kerchev";"Ventsislav";"Kerchev";"37";"2";"BUL";1997-06-02;"17";NA;"0";"0";"2603104";"Ludogorets";"BUL"
"968";"250076387";"Kitov";"Kristiyan";"Kitov";"38";"3";"BUL";1996-10-14;"17";NA;"0";"0";"2603104";"Ludogorets";"BUL"
"969";"250052502";"Marcelinho";"";"Marcelinho";"84";"3";"BRA";1984-08-24;"30";NA;"8";"3";"2603104";"Ludogorets";"BUL"
"970";"250008296";"Y. Minev";"Yordan";"Minev";"25";"2";"BUL";1980-10-14;"33";NA;"6";"0";"2603104";"Ludogorets";"BUL"
"971";"250063668";"Misidjan";"Virgil";"Misidjan";"93";"4";"NED";1993-07-24;"21";NA;"8";"0";"2603104";"Ludogorets";"BUL"
"972";"95343";"Moţi";"Cosmin";"Moţi";"27";"2";"ROU";1984-12-03;"29";"183";"8";"0";"2603104";"Ludogorets";"BUL"
"973";"74617";"Stoyanov";"Vladislav";"Stoyanov";"21";"1";"BUL";1987-06-08;"27";NA;"7";"0";"2603104";"Ludogorets";"BUL"
"974";"250004238";"Terziev";"Georgi";"Terziev";"55";"2";"BUL";1992-04-18;"22";NA;"2";"0";"2603104";"Ludogorets";"BUL"
"975";"250066539";"Tsvyatkov";"Tomas";"Tsvyatkov";"28";"3";"BUL";1997-06-01;"17";NA;"0";"0";"2603104";"Ludogorets";"BUL"
"976";"250072759";"Wanderson";"";"Wanderson";"88";"3";"BRA";1988-01-02;"26";NA;"4";"1";"2603104";"Ludogorets";"BUL"
"977";"62961";"Zlatinski";"Hristo";"Zlatinski";"23";"3";"BUL";1985-01-22;"29";NA;"4";"0";"2603104";"Ludogorets";"BUL"
